212.6344092	146.6638352	659.9039157
-196.2076055	89.34751902	596.4491728
306.1810719	520.504225	460.2680405
55.18386011	50.74382525	673.5000003
531.0665277	434.4654027	425.9540804
342.6309347	349.0945747	466.5735509
129.7388113	332.0782811	579.7528252
211.8889884	-188.7984893	618.0368854
148.1763938	4.553326698	681.8287852
-251.9089166	-345.871837	462.9429206
-589.19235	-586.0584094	423.4748427
46.48635497	-87.92660133	641.0238762
454.7477173	-229.3864072	518.0143368
-385.0169846	525.1598584	518.9674761
363.964421	548.9183439	470.0401202
448.1223635	-156.909363	558.4945107
596.425185	162.3346921	423.2794404
597.0615852	-372.8843455	454.6771194
299.3312847	423.0622159	461.9672364
580.3757148	-167.8379953	474.5391932
560.8490943	462.407043	428.5570696
271.2894083	-578.6493581	507.4867884
-545.1937183	-502.1534551	399.5987044
549.5895466	13.32832142	535.0931354
-548.5535713	428.6307972	457.2286063
580.8773083	-267.0426264	464.8426279
159.8462401	50.70584795	683.5838281
-115.1322177	-304.523722	527.2315565
-346.3950756	498.7773016	544.6087952
563.1948218	-427.1727207	454.2180231
-532.6959387	576.3778073	514.1292406
165.7956675	-185.8003723	618.8059177
-444.9485496	474.9740978	520.7551748
468.8840429	-554.2518969	446.9570696
-52.75150831	282.010657	625.1040441
562.4001621	463.4306194	428.7144682
244.3497113	-215.0256536	602.4497875
127.9297396	301.7365453	601.1144204
-426.3682853	-584.6641188	432.8302853
-497.7015847	408.9693193	477.8295398
-426.4691062	-492.3584066	424.3376227
-72.4618062	344.7343515	604.4845595
-574.0420128	-58.19591835	491.8605211
542.9160826	69.93997428	517.6096561
265.2877451	394.3426196	481.5990141
-80.26878674	-401.8604708	524.2076123
118.9072668	284.9422888	613.9114663
404.2677617	-405.0989425	526.2187206
365.8228715	576.7911448	488.0015506
196.3457796	-407.3546368	565.2652654
-144.3405895	-380.789406	502.9909503
-437.442881	-469.0320267	429.3607343
-371.4362226	568.7396773	488.3494746
-144.9266916	582.2238732	466.4508312
-297.5888912	546.8110297	510.7812862
-309.0749036	82.95565418	560.7538982
393.4175713	-63.31831307	632.8459409
-160.5298941	6.376840639	615.9192657
129.8968833	193.9267949	651.5910874
21.58031711	-421.78714	554.8117854
237.9125378	-366.9375064	562.1096882
-221.6768796	132.6549396	574.8746337
526.405428	410.6720867	421.6864431
572.0139801	-107.2836439	500.6005444
466.6270313	159.4184926	515.5696692
393.9463919	-76.10109126	627.8110682
517.6576546	286.0131374	409.2971212
-220.5555777	320.5422048	558.4060434
94.94201805	-421.6896309	565.477816
554.0073384	-581.6650528	428.1243071
221.2087989	492.5926069	473.092272
-4.016098686	-374.2347033	546.7789225
394.6422022	-140.9442139	594.7001345
-427.566368	-543.2380845	413.7530189
335.0923381	-281.539788	553.0233566
486.0395204	323.2106584	412.07788
414.8362513	-334.9013465	514.2694648
-8.75949742	524.8671144	502.0698053
-200.5611088	176.3037403	572.1232669
258.8347009	-199.6114603	605.8769692
317.6708715	-592.1152764	484.2589542
-217.2397897	-138.2059013	559.9861335
27.27815512	188.6134733	647.4502515
190.1830546	528.1301641	476.3599763
-391.5069828	410.0694811	521.6541439
222.7454285	329.8241316	540.4174376
4.09739448	-66.71928869	638.4540155
492.7190186	390.2353263	419.5880867
-552.6733858	-596.8528176	435.2814126
27.24768122	-126.0985858	619.8668241
-249.5612974	-366.5288079	461.8635979
-410.6018682	-488.2426973	431.0606153
109.3267674	217.1646496	644.1330673
28.74743561	211.2128172	644.4556806
-201.8146408	201.4854625	567.8595014
18.96835188	-444.3199801	558.86773
207.092674	-20.66437105	677.9190778
-587.6700036	442.2475113	437.4392332
461.1883747	-566.5676782	448.6102322
31.06238495	16.28084645	666.4452334
416.5784875	355.1717084	428.4147839
-231.3545071	295.9433852	549.6863129
-111.1560664	-353.129741	516.9449207
433.4117399	-184.4600467	551.1933716
111.0928865	220.4080934	642.9971911
-428.530423	-385.1883638	441.1678375
-250.3443509	69.54376496	585.6189191
394.316388	136.6643484	585.9831768
15.7278564	341.1674036	606.2971126
-47.01346292	-495.1855094	562.419527
-326.6628202	-150.712764	530.8986013
-479.6227802	37.71292144	513.2564607
-434.5573471	77.02438168	512.1123794
53.42604094	-343.3520969	563.315987
-220.8736404	498.523744	546.9775343
389.8301896	-470.8032255	524.3538676
83.04508517	55.69215706	678.6237445
578.1281471	75.77974573	487.7900549
-450.1283613	-373.9201784	440.8236245
288.0221049	265.4000127	554.2730106
492.8733518	-107.475437	554.606353
243.4348599	-372.9082356	561.5703961
-470.7625986	-338.9665161	438.2920023
416.6523771	-597.5973992	461.8440646
249.5900676	-229.2472972	595.6821947
-243.4761101	190.6302123	549.9777507
-293.2296416	-219.370907	500.5527902
